SalePrice,id
251804.6261468511,1681
320551.6090298305,1682
180758.20397822713,1683
177031.50592298622,1684
175707.87662411158,1685
167858.3611633546,1686
174089.09740325197,1687
189156.20809774025,1688
196666.0457318039,1689
199987.60520210682,1690
186979.3619911359,1691
270939.69959719747,1692
170797.6070390258,1693
184650.31517458957,1694
169535.5477065148,1695
273139.2216325045,1696
174714.30275650616,1697
356328.7243360737,1698
310821.15047659323,1699
250690.61080841738,1700
275275.67958586925,1701
239339.33293508244,1702
242622.78779001473,1703
274618.46154286165,1704
240254.66339821563,1705
351918.58074919216,1706
213224.02152519688,1707
200166.5995465949,1708
272020.63809084444,1709
217809.3068568384,1710
271321.57657968486,1711
257725.56128323922,1712
275776.8371581798,1713
221973.37273980887,1714
208302.16197649777,1715
184707.9257707722,1716
178302.8199177089,1717
136842.96535761486,1718
208628.43516659676,1719
245426.44968563493,1720
166354.54316873205,1721
127172.56833180544,1722
155390.51401892112,1723
204903.54440444306,1724
236352.28254240242,1725
184387.7724549832,1726
150056.67678077635,1727
177684.5953840232,1728
167523.24023902926,1729
159384.82491728693,1730
121720.45748995751,1731
125576.70481500441,1732
114362.11069859349,1733
120517.87605578043,1734
126408.56764194198,1735
109538.31064061874,1736
300625.92048268043,1737
245427.96840283216,1738
244841.06712087514,1739
205655.09168078232,1740
186161.14656705057,1741
172304.68418937497,1742
179672.39926582115,1743
309047.71604959585,1744
218225.31438659312,1745
187923.06278196923,1746
216429.6539849952,1747
216340.46238395193,1748
143793.1979201996,1749
125301.15376914325,1750
250193.2138897964,1751
116708.2387039006,1752
150776.62439944246,1753
197324.75758786293,1754
163244.16043084342,1755
125232.66187288889,1756
120874.88124315959,1757
146173.97528410924,1758
162914.81203525094,1759
165864.95298613605,1760
145371.65297137402,1761
178226.26623223803,1762
186586.11259310058,1763
114040.70035471817,1764
162901.81242841476,1765
189156.9761116738,1766
221057.24970175704,1767
141194.68303192966,1768
176359.48874077672,1769
152452.1353226002,1770
126120.35287707653,1771
129969.54891021093,1772
128605.43269347986,1773
140659.81178722443,1774
141933.40904825105,1775
129414.16546693075,1776
108882.85940210526,1777
138695.80415989956,1778
117226.30276048474,1779
181779.59824793355,1780
127000.82227805864,1781
87811.84788070578,1782
141429.50048144767,1783
106688.60200391055,1784
124913.91233492008,1785
143039.206755256,1786
166335.06235727656,1787
59761.775890834615,1788
100343.99352158877,1789
77853.72589301469,1790
179312.7691418206,1791
157557.8324752591,1792
129183.10929525136,1793
154077.2530573655,1794
133174.70342407894,1795
132423.87430412415,1796
114687.08890915605,1797
121971.41685215109,1798
110452.77829457328,1799
133045.82080612725,1800
125280.16568998339,1801
145466.32038541883,1802
149797.1167786313,1803
136516.8040139631,1804
137478.21366620928,1805
123426.72313716768,1806
138741.03574987163,1807
127472.42288257534,1808
122748.9311293068,1809
140455.01061793743,1810
94718.00782550311,1811
97154.81147305814,1812
122499.15227032048,1813
95240.16576900145,1814
53868.5990438336,1815
97675.23535010073,1816
104381.68655252717,1817
140412.16075896914,1818
126472.41959421727,1819
50723.179720312204,1820
118130.73015177315,1821
151309.1694435927,1822
43011.87633476226,1823
129940.5261529249,1824
138362.73865588772,1825
103623.09789133004,1826
102392.71189761984,1827
136571.7538360795,1828
126078.70868938173,1829
136469.0869887157,1830
148754.9070148943,1831
74802.11691832606,1832
142185.3691119831,1833
117805.93148961708,1834
120672.95690477552,1835
124286.23885388688,1836
86656.23335882871,1837
121411.26777274736,1838
96384.39409540744,1839
143454.84326238674,1840
133963.5490951538,1841
88487.73732532347,1842
128038.80756870304,1843
144936.27387503497,1844
143189.667219106,1845
156253.40337438587,1846
165843.72232778388,1847
53223.96275860943,1848
113446.55696984916,1849
116939.78290887867,1850
151783.34842943156,1851
126135.2236144926,1852
121035.41241178387,1853
165757.53726801884,1854
148718.63545471488,1855
224095.13456430892,1856
135751.25487734366,1857
136444.40531564225,1858
122454.4878633818,1859
145342.80348235025,1860
121929.57641153115,1861
326869.00817139365,1862
307301.986589401,1863
307371.1658550725,1864
343073.75789918425,1865
330872.50247933634,1866
231591.35931949614,1867
287203.9316897886,1868
201557.5966179438,1869
227403.3998426332,1870
259654.8730503992,1871
174467.04913612414,1872
234655.95654423867,1873
153629.38123424485,1874
198821.5189137599,1875
197421.9581112441,1876
209802.71203209154,1877
207665.82220153153,1878
128499.04273674493,1879
133594.05865654175,1880
243445.44239504187,1881
244449.6984677973,1882
186531.57879965578,1883
202823.5655783803,1884
244213.4190073921,1885
292145.1313271487,1886
212423.35184408404,1887
271828.0881197243,1888
164888.743595886,1889
113625.08368901144,1890
136008.9888201183,1891
97864.8073992497,1892
124555.23436346192,1893
123045.9056383512,1894
133751.50661544356,1895
127824.0789553666,1896
115878.29339456967,1897
109615.66862605618,1898
163261.0809251708,1899
157195.0088500068,1900
169714.53154914084,1901
152782.371017056,1902
219290.71251405004,1903
147211.95469245117,1904
199977.77093802573,1905
156683.32217482425,1906
206278.2041755433,1907
110777.70263008185,1908
132735.32241436836,1909
119828.41347253973,1910
222345.4534093426,1911
333727.24790972396,1912
142599.67869713088,1913
53730.06763184802,1914
295934.7002799623,1915
65288.57078663489,1916
252349.37571590728,1917
140879.7751640749,1918
176481.756992938,1919
154334.42681355847,1920
383149.2151646146,1921
322157.179702474,1922
231975.648745176,1923
215778.8876884334,1924
196192.23075894074,1925
369725.06970438315,1926
133549.2359372123,1927
158452.19997981272,1928
124883.46132170343,1929
134164.0511551511,1930
142418.7827267754,1931
141392.3192020792,1932
183723.65032970923,1933
182695.87144094153,1934
170053.93832019303,1935
194877.84151805655,1936
185532.5055134694,1937
170208.58682259027,1938
242256.70266094294,1939
192870.13742815703,1940
170268.79968051045,1941
185377.63902344118,1942
213087.2157635785,1943
368629.6033898499,1944
397822.2888177309,1945
130646.36251591129,1946
271679.2050359496,1947
170677.35345034147,1948
246614.04090567262,1949
191150.94256593825,1950
243959.1366573239,1951
206073.0314397719,1952
164440.65550063126,1953
183072.39611076325,1954
136255.9522112142,1955
298870.593133176,1956
151598.08076697105,1957
301532.1758166584,1958
144156.4152106411,1959
115542.28684967771,1960
120199.81380356384,1961
98319.66831224578,1962
105425.79849141015,1963
106746.84302881667,1964
140441.867977683,1965
139844.08210902195,1966
291057.02967811935,1967
416499.37742220133,1968
389962.08262831316,1969
412183.88500917057,1970
459319.8348158377,1971
382439.8743999626,1972
265658.04853040335,1973
336640.86947424454,1974
451298.4712731466,1975
275881.15257455385,1976
353350.2356287718,1977
349057.94965109305,1978
327559.6927899131,1979
203030.1686916842,1980
342075.3637516431,1981
219430.5529462293,1982
206115.67830335573,1983
170098.53766224606,1984
224159.172092251,1985
208863.99462315865,1986
183712.67913284941,1987
174969.15756030555,1988
191969.98524480098,1989
208014.30874897575,1990
228687.65539084197,1991
214478.2559936431,1992
168358.8573971241,1993
231053.9942591698,1994
184816.50018679904,1995
250833.44839422582,1996
318605.7079749946,1997
318952.9537224052,1998
280109.3405899548,1999
319515.9369888336,2000
272992.8215990575,2001
242461.07500414771,2002
256565.83144206673,2003
277959.233984477,2004
227255.13846182657,2005
222510.29109707806,2006
251286.77551300926,2007
214291.55280548157,2008
195726.24917764546,2009
197864.0232790666,2010
145152.15459785733,2011
176139.55137344747,2012
178351.13540480752,2013
183255.86626684672,2014
208887.69758912423,2015
190152.25703256743,2016
193439.82563619793,2017
118028.66399841604,2018
132401.09648791116,2019
103784.38178133078,2020
103231.52837785351,2021
182828.13230728178,2022
143338.37244153826,2023
269263.5276204836,2024
351625.6691585294,2025
174816.1448553427,2026
158413.01207234102,2027
155063.00015857606,2028
168534.28172964463,2029
266156.6618277235,2030
232419.13807291578,2031
254280.4635955501,2032
257563.22518557456,2033
173692.11349346023,2034
219480.87037975068,2035
202331.92441611708,2036
209050.15543837956,2037
320653.35857396375,2038
232605.60492100596,2039
270626.3342403396,2040
298336.7849856422,2041
206730.69692697172,2042
174357.38165809325,2043
175465.84029616066,2044
215006.28348904307,2045
146405.4389166842,2046
146747.12827325513,2047
141800.1781998822,2048
143956.7784665086,2049
179818.61946877209,2050
105213.82937593608,2051
124481.22598687887,2052
148698.51934574926,2053
87400.94684095873,2054
159290.29348173138,2055
148708.24767973533,2056
112574.55437785346,2057
216575.7786579296,2058
132760.20339341968,2059
172989.8859466132,2060
176843.64454791564,2061
128633.61981372592,2062
116540.82677286815,2063
137857.61940340273,2064
119041.18117230931,2065
164752.60220994393,2066
113710.1413136571,2067
149311.66677545942,2068
87970.37149648854,2069
117792.97270099948,2070
94293.23147523325,2071
136648.97460592334,2072
133419.90327893966,2073
188189.67190540567,2074
151090.21181702055,2075
120491.31040701117,2076
151814.3964110202,2077
125712.63807067265,2078
134778.2644336476,2079
116998.43230943581,2080
128855.29640424006,2081
123601.91094099499,2082
149603.44946726912,2083
109048.9822974564,2084
114648.43950003822,2085
116682.45488861784,2086
124126.81181027839,2087
97186.05900257934,2088
76524.65940913308,2089
123685.52783596188,2090
109462.56943738674,2091
120757.72093539342,2092
115661.44839668712,2093
112893.2412678031,2094
149119.94623944318,2095
83999.87720648374,2096
97649.48079147055,2097
149290.7534575248,2098
51650.312328290536,2099
78284.15304754346,2100
118007.13513395331,2101
129264.0089837764,2102
105825.53266995659,2103
141238.98561301758,2104
128407.6817018796,2105
66874.39835363475,2106
188958.27750518627,2107
116459.52308929047,2108
110547.9797756313,2109
128290.302155726,2110
137649.92498109577,2111
137784.7010545845,2112
120192.62896538714,2113
120630.06916836699,2114
162664.5692187185,2115
118256.16389339797,2116
151207.44813005463,2117
127330.97094335045,2118
109806.6823990261,2119
113239.87333702625,2120
98858.03976026483,2121
114142.0114576981,2122
82887.57952725145,2123
160836.46549068508,2124
128359.36373447014,2125
147547.1137388663,2126
162984.8306204917,2127
125803.84683275841,2128
95398.29110077032,2129
136538.05973592846,2130
143554.4112058881,2131
113363.65389003523,2132
123402.04653944437,2133
123686.98648136733,2134
99355.91068457229,2135
78640.86259148241,2136
106927.8230211703,2137
132628.5652678492,2138
152857.96872710393,2139
139736.78271647997,2140
165793.73930563225,2141
125308.09716366274,2142
147918.16072941734,2143
123716.58563783369,2144
137563.8225915591,2145
172108.70675832318,2146
143221.75468033564,2147
134544.69299394882,2148
150249.45365595265,2149
236342.9810557159,2150
117072.83288147867,2151
172695.06030498134,2152
160553.73696281452,2153
101462.98598695786,2154
141226.2892817713,2155
260455.36028557294,2156
226151.28286606158,2157
237481.60623748932,2158
214656.97250653693,2159
181291.22716986836,2160
238122.49836310983,2161
360654.2170258501,2162
333539.45490888995,2163
256245.1741770653,2164
203410.79305577878,2165
159357.47106533832,2166
219544.48494193933,2167
191567.27833770777,2168
197940.67467154027,2169
217378.12651754712,2170
159589.0524417553,2171
133262.86972346826,2172
172205.37263513205,2173
222205.40864277826,2174
302308.702330442,2175
312902.1535157119,2176
236387.17798250486,2177
213526.83900882106,2178
136514.03218856818,2179
212945.09211971765,2180
192831.71479389461,2181
224129.38976592198,2182
189999.64619002008,2183
120558.50547599915,2184
129395.21026371558,2185
145835.108861258,2186
153512.77244899684,2187
155774.12066264817,2188
262171.4022261101,2189
80983.26314083123,2190
81833.60177787254,2191
88195.43256244142,2192
111000.27054853665,2193
99903.45345371509,2194
102117.18776504615,2195
101681.14889298048,2196
116236.80526799646,2197
160503.65164042555,2198
180571.60137996965,2199
149898.08237137104,2200
147634.0185368974,2201
215682.22377679628,2202
137909.8376533689,2203
177883.64348381734,2204
118420.28329739837,2205
139992.2386764204,2206
225849.2904517124,2207
268654.3611787581,2208
242934.53424510494,2209
122035.03262034737,2210
120261.09388292937,2211
120885.99625873422,2212
104988.6329915419,2213
136767.8428023327,2214
102080.72974840194,2215
148269.36905028572,2216
68341.48641207181,2217
68824.6035919211,2218
67623.0070838616,2219
56263.40706598448,2220
296985.5612725959,2221
272754.00575601694,2222
283756.97989662504,2223
208281.6085516942,2224
118959.62433071216,2225
181331.3248069919,2226
196554.29401749227,2227
265526.44045622554,2228
251118.8521404321,2229
152513.31401989548,2230
210111.04216781518,2231
178627.79342629522,2232
177569.0783058001,2233
242826.0952834827,2234
216146.5104102521,2235
253341.6794425781,2236
313751.9854594311,2237
196688.3970040559,2238
110813.18986096288,2239
154533.01554650528,2240
154107.5746513786,2241
124976.67651076098,2242
133851.67980608586,2243
105164.7967510083,2244
102154.0853067978,2245
140748.145005362,2246
117946.28784034066,2247
121360.0425763201,2248
119248.62130068618,2249
132194.90186535055,2250
108024.40737999397,2251
182610.94919521053,2252
153234.03566248005,2253
182805.3007719439,2254
184849.51171471915,2255
181333.4968262345,2256
207424.2059799056,2257
162345.5096918649,2258
174323.13044137257,2259
161313.26054550405,2260
197090.51635521543,2261
211668.48224988097,2262
377783.90534317604,2263
446880.5035323904,2264
174569.02788607343,2265
313428.90729588806,2266
359035.0020807562,2267
432511.436463675,2268
152071.25892829432,2269
201310.99826223403,2270
215440.27147053578,2271
195592.39374787448,2272
165021.26447145725,2273
178311.63986920862,2274
153946.4980172661,2275
189884.73784212768,2276
182219.60704240337,2277
149739.1143928351,2278
126281.69595562112,2279
118101.36614646277,2280
163001.8145576702,2281
182203.33336332528,2282
109003.77719352541,2283
112357.58990066341,2284
142177.01028409504,2285
123534.6189169707,2286
371166.01208216726,2287
273314.06098328554,2288
365844.1102400889,2289
448724.78290353605,2290
337760.42441914335,2291
443748.25912446424,2292
465091.38165481505,2293
405886.57284135773,2294
467726.9398114283,2295
279251.6599412912,2296
342177.0191632472,2297
336994.4740116094,2298
353017.3876035778,2299
340987.17700465355,2300
312815.01264125743,2301
250690.41150278234,2302
248454.54616638884,2303
253675.15351293248,2304
192515.5001857719,2305
187350.95194126485,2306
195939.72613631317,2307
229404.60032476287,2308
286415.7499052459,2309
211924.195238783,2310
199111.04774256007,2311
177309.55203469135,2312
172800.03465619992,2313
172933.4623139964,2314
182336.67358024372,2315
195296.3379123548,2316
187666.26568524586,2317
179322.18851552357,2318
183537.25518231484,2319
187156.0992503351,2320
237939.1611827068,2321
179400.31457864307,2322
198082.7145972978,2323
182926.67688317233,2324
215125.53383774162,2325
177742.21291450688,2326
203058.260302854,2327
223263.48749753204,2328
192383.32639101447,2329
180515.43427753737,2330
341926.7558422186,2331
400568.5784173016,2332
323245.1781129257,2333
258156.1396652762,2334
286756.57575519715,2335
310725.838400196,2336
197393.44709352954,2337
265828.0650615406,2338
221284.65077395254,2339
391379.08895108366,2340
211766.23639855676,2341
237704.05045329197,2342
230101.91469541585,2343
213992.60560432743,2344
236446.2552645693,2345
212641.41184142043,2346
196680.14681847178,2347
242067.4833420981,2348
181395.18392628143,2349
313795.26904574933,2350
254227.38170501965,2351
254130.11958218197,2352
236168.28761689193,2353
139670.15247492027,2354
147618.17502736318,2355
153005.67358672305,2356
189564.82406159648,2357
197240.98109137034,2358
133881.64789212018,2359
115913.65036582592,2360
146430.55362653837,2361
256934.69601267204,2362
140096.35501480472,2363
159174.34875463182,2364
216088.86264045077,2365
193405.0571530925,2366
223042.52102706113,2367
212542.52591805364,2368
217305.86898314065,2369
169765.7526610474,2370
165496.3314959894,2371
192336.5932951866,2372
286979.87821194326,2373
316645.78905890405,2374
254961.74944703822,2375
269560.95361710904,2376
329813.9145680713,2377
145065.41162049578,2378
194806.04071368108,2379
149196.29027513321,2380
167921.0628763994,2381
215804.8184880374,2382
204825.87426152872,2383
244880.53830061047,2384
161964.0771645106,2385
133604.48076224845,2386
137031.8426364691,2387
104328.06711961763,2388
118487.94774692674,2389
149963.56773778985,2390
146095.8936494621,2391
114176.79399189547,2392
172655.6396052517,2393
143750.06571623485,2394
211081.33202363775,2395
143857.8168742453,2396
222591.26824513852,2397
135589.35633318365,2398
65707.51982842822,2399
62936.66343019069,2400
121223.8994421024,2401
136906.7105530583,2402
147197.03533181,2403
153992.77924000408,2404
158860.7997140399,2405
140060.98525729534,2406
124774.7305107387,2407
148923.3058568552,2408
120344.11980833168,2409
173640.5750808582,2410
113974.56540684024,2411
158031.81208911102,2412
129399.20101328456,2413
157639.06012388144,2414
133634.49338786746,2415
129684.81669552521,2416
131635.78309473424,2417
132005.9127865861,2418
127262.04853565607,2419
121565.7654684467,2420
148634.3179441675,2421
107682.20985869932,2422
115143.1906525104,2423
165156.6249101539,2424
195010.42451572686,2425
131449.12839457853,2426
132338.98736136084,2427
183204.04907436983,2428
113197.09782122062,2429
132935.6603125668,2430
108926.12723016378,2431
147977.01971638884,2432
148335.7347998059,2433
138796.94988044386,2434
151783.18076493547,2435
105242.39408738086,2436
102613.0520519241,2437
124055.54236599753,2438
103218.36782038615,2439
124032.4062531051,2440
94634.41462980646,2441
98265.24686941973,2442
126616.63953966675,2443
132328.10945823236,2444
87276.63338078959,2445
132035.9576779363,2446
181498.6284972372,2447
129599.0100648246,2448
111585.88926789635,2449
154768.76398345304,2450
119221.44797373336,2451
190910.33127372776,2452
93211.20966580283,2453
118710.12179648546,2454
121247.56669837648,2455
133395.77402842132,2456
137811.237403324,2457
127130.63840702674,2458
107161.0037671334,2459
139559.60124755104,2460
127273.29741811746,2461
134252.29527884343,2462
124438.39369744563,2463
170537.10470812,2464
141982.69237375684,2465
117713.85914972363,2466
131274.81958071317,2467
82036.94406813662,2468
80322.1890990355,2469
194016.88967747646,2470
216582.91983692933,2471
165381.4930986698,2472
116517.82277690114,2473
73773.22396495049,2474
207914.04400091752,2475
115021.91806509107,2476
126720.84653966335,2477
152163.03461268527,2478
105548.9809305682,2479
154649.42685123702,2480
120051.9353346212,2481
126029.57567282682,2482
111281.59386816643,2483
122275.11191636634,2484
123543.9165731308,2485
150437.74563875308,2486
166297.16847057705,2487
166160.88254395447,2488
157301.88011728617,2489
145918.66654779165,2490
93522.63034618345,2491
197067.21165790837,2492
155972.27473248696,2493
152075.89140447523,2494
89224.86354632443,2495
238113.45053416863,2496
152995.62836515254,2497
107991.33518799207,2498
86647.3107200276,2499
119399.61547306672,2500
134545.1645382871,2501
145688.08785084536,2502
94762.02465097926,2503
172306.24059907673,2504
227102.43495644696,2505
250017.25881008225,2506
277344.1854239481,2507
250210.78129216516,2508
218265.01970925325,2509
223216.49038516177,2510
175942.36391634235,2511
208130.88474059687,2512
221736.49356837984,2513
265198.5780762143,2514
150663.08014784433,2515
174583.73664229026,2516
146940.48678592336,2517
156188.10516111605,2518
234762.61420471806,2519
221498.0885457893,2520
189561.10173146217,2521
221436.61625225958,2522
119249.5992385219,2523
135156.7304781974,2524
148323.9640597214,2525
137575.20903668526,2526
117754.36016646455,2527
128874.45142557037,2528
133686.60702304804,2529
125573.00806417498,2530
254875.68021405622,2531
223095.37580035298,2532
193294.45703782956,2533
235734.31217890378,2534
294534.4780660979,2535
231989.29838950446,2536
243805.1786530842,2537
183051.37430552047,2538
190659.0077383325,2539
175785.10698093096,2540
183871.33883886717,2541
164678.34223831038,2542
120988.5235700528,2543
122151.84823932932,2544
137432.4924184815,2545
121777.4033977404,2546
138335.74656445885,2547
150615.40532919543,2548
152479.90055800363,2549
523973.76962377736,2550
139643.9122887182,2551
129148.2082394523,2552
75689.91718681299,2553
95796.53138026125,2554
113071.07838677,2555
98011.56737532692,2556
107159.80996291191,2557
147418.80229527364,2558
141565.06509427063,2559
154830.8351460862,2560
146065.25995393755,2561
139385.8555292682,2562
151130.99740737042,2563
201237.05896023926,2564
137860.67692143234,2565
154955.54491959288,2566
142987.8944758787,2567
204821.57086037242,2568
228828.45936427417,2569
117827.51154063099,2570
191609.6863351734,2571
153734.8822810738,2572
220680.9160175661,2573
290652.23781090043,2574
131673.2240424697,2575
118702.69276139305,2576
154453.36026926507,2577
82834.15631851078,2578
63994.71466312856,2579
86032.75234486494,2580
94538.5625468086,2581
100895.95247707801,2582
274009.5478538929,2583
172913.3434334921,2584
184109.7299424019,2585
220997.06476851314,2586
200114.6636747722,2587
138246.00528354407,2588
151132.10989252932,2589
201225.01476399385,2590
224359.38697011673,2591
210040.901585109,2592
256805.49283046654,2593
185135.63812715764,2594
208446.2899354155,2595
288435.64810423803,2596
186319.5195942471,2597
280506.7747521191,2598
342348.5952881357,2599
151503.02109076607,2600
143141.11524330996,2601
85656.65485096065,2602
94245.22984905227,2603
90603.65160635868,2604
82355.13905154665,2605
144549.44722377838,2606
197490.4796052752,2607
197371.29477082682,2608
173707.9563628821,2609
110980.86947527817,2610
125038.96381197781,2611
161471.29265060066,2612
130410.10818193974,2613
124286.93747924751,2614
153243.28539663332,2615
144288.65116444515,2616
184594.924872844,2617
195516.7498885392,2618
198505.0747948081,2619
188086.43007772454,2620
176010.1697279471,2621
176480.37782511584,2622
243586.4469390041,2623
297676.1718116958,2624
293280.69081615086,2625
173293.38394926878,2626
168652.13745974476,2627
482671.46975998837,2628
495679.27260779333,2629
390644.2457336849,2630
470951.73799984617,2631
416916.0757898686,2632
314358.84558996867,2633
430535.0022712939,2634
158944.36330574844,2635
173975.52550970856,2636
179238.85814573924,2637
252640.43043568425,2638
192589.54374347406,2639
151266.67714647768,2640
103900.09572940264,2641
186372.61500438856,2642
103798.124176085,2643
118320.40394018083,2644
110767.86750163749,2645
95556.17291678462,2646
104287.89255944305,2647
141014.76397664385,2648
154578.03029092678,2649
136103.2002934338,2650
138005.21874257195,2651
398314.79931977694,2652
256131.43115665787,2653
252162.6359313157,2654
408917.3327014732,2655
327420.1508702265,2656
350689.5726593174,2657
309206.38226740895,2658
310224.49793007644,2659
366493.9580040165,2660
356054.7770643709,2661
366917.37885769864,2662
296010.38529396185,2663
278274.9986709175,2664
330013.0981162829,2665
283634.44093741494,2666
170847.10602960052,2667
182699.32089462655,2668
179957.9011066007,2669
276326.1361375097,2670
190539.34227141447,2671
192770.98440529348,2672
199418.44184800482,2673
193271.83668162048,2674
173041.29667806433,2675
195150.75095367743,2676
197806.04037187557,2677
247240.518123581,2678
279357.3865323042,2679
292467.1931114834,2680
404586.87619606225,2681
322851.14730211545,2682
510159.23836434673,2683
321917.6997051239,2684
330470.8855792108,2685
246787.81480041175,2686
310347.1237533002,2687
217573.25890886228,2688
208666.31831019744,2689
411735.8063455068,2690
187287.05912177707,2691
141754.83754201664,2692
197686.28335387702,2693
140260.63787966614,2694
192804.9609367792,2695
186659.20369526924,2696
183914.3804646,2697
192583.4948260159,2698
167801.59950211347,2699
153654.25130318088,2700
150214.1159668765,2701
112131.59468697739,2702
128704.68911752984,2703
140202.81052898866,2704
115351.96682359565,2705
112897.85796913123,2706
123911.33926480485,2707
133383.14009313134,2708
104799.70935859706,2709
127897.03880830051,2710
264598.400129593,2711
392998.5843680755,2712
170283.41826806858,2713
151486.73382737493,2714
170158.3384527642,2715
145178.73168736292,2716
191624.76319097445,2717
221876.46231760742,2718
152049.27138215423,2719
174017.41821729706,2720
130866.05423656596,2721
159766.66262161252,2722
143994.20965398924,2723
125827.10860591051,2724
130055.71669103681,2725
147725.30587134694,2726
175181.36764517124,2727
186921.34465925445,2728
149506.08709535142,2729
146958.8565614097,2730
134372.83685202338,2731
134669.13469540147,2732
159263.39235004783,2733
141039.30709856952,2734
